,URL,Company,Title,Location,Salary Min,Salary Max,Date,Work,Schedule,School,Experience,Description
57,https://www.jobs.bg/job/6503194,,Преподавател по ментална аритметика,София,900,1100,20.09.2022,Постоянна работа,Непълно работно време,Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"Преподавател по ментална аритметика

SmartyKids е най-бързо развиващата се международна франчайз компания на пазара на детски образователни услуги. С цел разширяване на екипа ни, търсим да назначим педагог по ментална аритметика.

Нашият преподавател по Ментална аритметика ще:
• Провежда занятия на групи от 4-8 деца при стриктно следване на авторската методика на SmartyKids
• Редува дейностите в урока – учебни, занимателни, игрови, логически, физически.
• Проследява развитието на учениците и адаптира заложената учебна програма спрямо индивидуалните потребности на децата
• Следи за и поддържа висока мотивация на групата
• Дава обратна връзка на родителите и мениджърите за индивидуалния прогрес и резултатите от обучението, както и препоръки за развитие.
• Активно поддържа присъствието на центъра в социалните мрежи.

Нашият преподавател по Ментална аритметика трябва да притежава:
• Висше образование (може и студент 3-та или 4-та година) в сферата на Психология и/или Педагогика (задължително)
• Опитът в провеждането на обучения и работа с деца на възраст между 4 и 12 години е голямо предимство
• Позитивно отношение към децата и родителите
• Способност енергично да мотивира и увлича учениците
• Отгворност, лоялност, умения за спазване на срокове и желание за развитие
• Умения да работи в екип и да организира самостоятелно работата си
• Отлична компютърна грамотност

Ние Ви предлагаме:
• Безплатно обучение на методиката по ментална аритметика и достъп до полезни ресурси и материали
• Почасова заетост - делничните дни и/или уикенди
• Уютен офис в близост до спирки на градски транспорт и метростанция
• Разнообразна, интересна и динамична работа с възможност за развитие и разширяване на дейността
• Партньорски и коректни отношения
• Трудов договор на 4 часов работен ден (задължително един от дните е през уикенда)
• Твърда заплата + нарастващо възнаграждение на база процент от стойността на обученията

Ако нашето предложение Ви заинтригува, не се колебайте да изпратите Вашата автобиография.

Данните, представени от Вас, са лични данни по смисъла на ЗЗЛД и ще бъдат разгледани в условия на конфиденциалност. Покана за интервю ще бъде отправена, само към одобрените по документи кандидати."
58,https://www.jobs.bg/job/6538987,,СИСТЕМЕН АДМИНИСТРАТОР,Стара Загора,None,None,13.10.2022,Постоянна работа,Пълно работно време,None,None,"Системният администратор отговаря за осигуряване на безпроблемна работа на IT структурата на фирмата, включително за поддръжката на хардуера, софтуера, мрежата и сигурността на информацията.
Системният администратор се грижи и за решаването на IT проблеми на крайните потребители.
Изисквания към кандидатите:
Технически знания и умения
Успешният кандидат трябва:
- Отлично да познава и да има доказан опит в администрирането на Microsoft Windows Servers & Desktops. Active Directory, Group Policy, DNS, DHCP, File & Print Services, VPN, Microsoft Office;
- Да има знания и доказан опит във виртуализация на сървъри с VMware;
- Да има знания и доказан опит в поддръжката на e-mail server (Microsoft Exchange);
- Да има знания и доказан опит в областта на компютърния хардуер и периферните устройства, компютърните мрежи, устройствата за съхранение и архивиране на данни.
- Да има доказан работен опит от поне 3 години като системен администратор

Като предимство ще се счита ако кандидатът:

- Разбира добре основните принципи за сигурността на IT инфраструктурата и информационните системи;
- Има знания и опит в поддръжката на ERP системи (по конкретно BORA Business Suit);
- Има знания и интереси в областта на облачните технологии;
- Има висше образование (компютърни системи и технологии или подобно);
- Притежава компютърни сертификати за завършени курсове и/или издържани изпити (например MCSA/MCSE, CCNA,VCP).
Други знания и умения и качества, необходими за работата:
- Умения за анализ и решаване на проблеми;
- Способност да работи самостоятелно или в сътрудничество с други колеги;
- Умения за добра комуникация и обслужване на крайни потребители;
- Стремеж към повишаване на професионалната квалификация и умение да учи бързо;
- Разбиране на бизнес процесите във фирмата и влиянието на IT структурата и информационните системи върху тях;
- Организираност, прецизност и способност за поставяне и спазване на приоритети на задачите;
- Умения за планиране и документиране на работата;
- Емоционална устойчивост, тактичност, комуникативност;
- Отговорност, дисциплинираност, инициативност;
- Свидетелство за правоуправление на МПС – кат. B;
- Ползване на английски език (Reading and writing – must have, Listening and speaking– nice to have);
- Да бъде на разположение и извън стандартното работно време за дистанционна работа при необходимост (рядко).

„Контрагент 35“ ЕООД предлага:
- Работа със съвременни IТ решения;
- Възможност за професионално усъвършенстване;
- Трудов договор и постоянна работа в утвърдена фирма;
- Служебен лаптоп и смартфон;
- Конкурентно възнаграждение, бонуси обвързани с резултатите на фирмата и личния принос;
- Отлични условия на труд;
- Месторабота в град Стара Загора.


Ако това предложение представлява интерес за Вас, моля, изпратете Вашето CV и мотивационно писмо до 30.10.2022 г.

Ще се свържем само с одобрените по документи кандидати. На тях ще бъде изпратено подробно описание на работата (Job Description) и част от тях ще бъдат поканени на интервю.

Данните, които предоставяте, са защитени по смисъла на ЗЗЛД.

Моля да посочите e-mail, пощенски адрес (по местоживеене) и телефон за контакт с Вас."
59,https://www.jobs.bg/job/6531331,,Стажант компютърна техника - Студентски практики,Варна,None,None,10.10.2022,Стаж,"Пълно работно време,Непълно работно време",Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"ТЕМПУС 2000 ООД е технологична компания разработваща хардуерни и софтуерни продукти, като:
Rent-a-Print - решения за офис и полиграфски печат
AngryOrSmiling - решения за управление на потока и обратна връзка
PC1 - технологични и компютърни решения

ТЕМПУС работи от 1999 година на територията на България. Сертифицирана по ISO 9000 и ISO 20000 за технологични услуги.

Във връзка с нова насока на развитие търси да назначи двама стажанти.

При справяне с възложените задачи и атестации, стажанта може да започне работа на позиция сервизен техник/инженер.

Желан профил:
Техническа грамотност.
Познания за компютърни системи, операционни системи, мрежи, приложен софтуер.
Аналитично мислене.
Организационни умения.
Желание за развитие и получаване на нови знания и умения.
Завършено подходящо образование. (Предимство: Технически Университет, Електро техникум)
Ползване на технически английски.
Работа с MS Office (Excel, Word)

Предлагаме:
Фирмено обучение.
Работа в технически офис.
Възможност за развитие на уменията.

За да кандидатствате, моля изпратете актуална автобиография и опис на сертификати/свидетелства при наличие."
60,https://www.jobs.bg/job/6528187,,ТЕХНИК - Монтьор,София,None,None,06.10.2022,Постоянна работа,"Пълно работно време,Непълно работно време",Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"ТЕХНИК - Монтьор

Тера Еко Билд ЕООД търси да назначи техник за постоянна или почасова работа при аварий, поддръжка и диагностика.

ОСНОВНИ ОТГОВОРНОСТИ:
∙ Диагностика и отстраняване на аварии по кулокранове (проблеми възникнали по електрическото оборудване и апаратура в ел. таблото и ел.двигателите на кулокрановете - контактори, токоизправители, ограничители на ел.двигателите и други).
∙ Извършва първоначална диагностика и отстранява (ако е еъзможно) проблеми по ел. оборудването на кулокранове докато дойде основната група за техническа поддръжка. Подпомага нормалното функциониране на кулокранове с електрическо табло и ел.двигатели.
∙ Извършва всички видове ремонтни работи по електрическата инсталация в таблото на крановото оборудване.
∙ Дава указания на длъжностните лица за правилното ползване на кулокрановете.
∙ Отчита вложените по поддържането и ремонта резервни части и материали.
∙ Изпълнява и други конкретно възложени задачи, свързани с длъжността.
∙ Отговаря за качественото функциониране на електрическите мрежи и инсталации.


ИЗИСКВАНИЯ:
∙ Техническо образование;
∙ Опит в монтаж/демонтаж на машини
∙ Свидетелство за Професионална квалификация е предимство.

КАКВО ПРЕДЛАГАМЕ:
• Възможности за обучение от по-опитни електротехници, които диагностицират и отстраняват аварии по кулокранове;
• Почасова работа - само когато има авария или нужда от диагностика/преглед;
• Заплащане по договаряне според задачата/аварията
• Дългосрочна заетост;
• Допълнителни социални и финансови придобивки; Бонуси
• Работа в екип от мотивирани професионалисти.


Ако проявявате интерес моля кандидатствайте с автобиография и актуална снимка.
Ще се свържем само с одобрените за интервю кандидати.
Всички кандидатури ще бъдат разглеждани при пълна конфиденциалност."
61,https://www.jobs.bg/job/6526479,,Social media marketing asisstant manager,София,None,None,05.10.2022,Постоянна работа,Непълно работно време,Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"TheGreenBear е бранд за производство и дистрибуция на билкови миксове, всеки от който изпълнява различни цели и подпомага организма по различни начини.

Ние търсим амбициозен, креативен, мотивиран, гъвкав, решителен, оправен и отдаден кадър, който да бъде наш асистент-мениджър в маркетинга в социалните мрежи. До момента поддържахме единствено български акаунти, тъй като главно разработвахме бизнеса в България. Целта ни е идните месеци да излезем в още 2 държави, като желаем да поддържаме сериозно социалните им мрежи и маркетинга там. Държавите са Унгария и Гърция, като профилите им вече са направени, то предстоят да бъдат обстойно развити и поддържани.

Ние търсим човек, който да може да отреагира адекватно в екстремни ситуации, да може да действа в срокове и да предлага креативни и интересни идеи, които да осъществим с целия ни екип. ЗАДЪЛЖИТЕЛНО търсим пълна грамотност на книжовен български език.

По-конкретно търсим човек, който:
- Да публикува ВСЕКИ ДЕН постове, активности, клипове, рийлсове и т.н. в социалните мрежи на акантутите, за които ще отговаря.
- Да разбира от маркетинг и това какво се харесва на потребителя.
- Да отговаря на съобщенията от клиенти по такъв начин, че да гарантира успешна продажба на продуктите.
- Постоянно да търси инфлуенсъри, които да бъдат рекламни лица на бранда и да комуникира с тях.

Ако кандидатът има някое от тези качества, Е БОНУС:
- Да знае английски. (задължителен!)
- Да знае унгарски.
- Да знае гръцки.
- Да е имал опит до момента в Social Media Marketing-a

Работното време е изключително гъвкавко, не следим часовете работа, ценим и следим качеството и спазването на сроковете."
62,https://www.jobs.bg/job/6523014,,Сервизен специалист,Благоевград,None,None,04.10.2022,Постоянна работа,Пълно работно време,Подходяща и за студенти,None,"ЗЕТТЕХ ЕООД е фирма от ИТ сектора с 16-годишна история и специалисти с над 25-годишен опит.
Основни дейности са:
Франчайз партньор (търговски и сервизен) на Контракс АД за региона.
Продажби, наем и обслужване на копирна и печатаща техника, мрежи, софтуер и други.
Широк набор решения за повечето сфери на бизнеса, администрацията, образованието, здравеопазването и други.
Собствен внос и дистрибуция на доказано качествени консумативи и резервни части.
Внос, подготовка за продажба и наем на употребявана техника.
Фирмен сервиз и собствен внос на нови машини Kyocera и нейни деривати с брандове Triumph-Adler, UTAX, Olivetti и други.
Дългосрочен опит и познания при сервизиране и поддръжка на машини с повечето познати марки печатаща техника - Canon, Hewlett Packard, Samsung, Xerox и други.

Изисквания към кандидатите:
- Средно или по-високо техническо образование или студенти;
- Познания и опит в работата с бази данни MS SQL / Oracle / Firebird, мрежи;
- Добро познаване на операционните системи Windows NT, 2000, XP, 7, 8, 10, Server, Mac OS, Linux, други;
- Aнглийски език;
- Сръчност, организираност, комуникативност и инициативност, работа в екип;
- Чиста шофьорска книжка;

Фирмата предлага:
- работа в интерeсна, дружелюбна и динамична среда;
- възможност за обучение в сфери извън стандартен учебен материал, обучение в реална работна среда с най-съвременни проекти и решения в нацонален мащаб.
- отлично, постоянно и мотивиращо заплащане без горна граница, обвързано с постигнатите резултати, социални придобивки;"
63,https://www.jobs.bg/job/6520211,,Специалист обслужване на клиенти с Гръцки,None,None,None,03.10.2022,Постоянна работа,"Пълно работно време,Непълно работно време",Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"Здравей! Ние, от RubyCall сме e-commerce партньори на фирми които продават стоката си чрез интернет за Гърция и търсим още един човек, който да обслужва клиентите ни.

Ще бъдеш перфектният кандидат за позицията ако:

Владееш отлично гръцки език - писмено и говоримо. Това е много важно. Клиентите ни са гърци;
Умееш да комуникираш приветливо и грамотно по чат, имейл и телефон;
Притежаваш добра компютърна грамотност и умееш да работиш с Excel;
Притежаваш аналитични и организационни умения и си инициативен;

За плюс ще се считат следните предимства:

+ Предишен опит на подобна позиция;
+ Опит при управлението и поддръжката на електронен магазин;
+ Опит в продажбите;
+ Познания по дигитален маркетинг и реклама;

Като част от екипа ни, твоите отговорности ще включват:

Потвърждаване и проследяване на поръчки;
Отговаряне на обаждания и приемане на поръчки по телефона и социални мрежи;
Създаване на товарителници в системата на куриера;
Активно участие с идеи и предложения за по-добра работа;

Сигурно питаш: А какво ще ми предложиш ти?

Работа от вкъщи, море, кафе, гора, облака или от където си искаш важно да имаш добър интернет;
Гъвкаво работно време;
Супер условия на работа. Креативна атмосфера, приятелско отношение;
Системни обучения свързани с позицията ти;
Възможност за израстване;
Гарантирано придобиване на нови знания и умения за професионалното ти развитие;
Добро възнаграждение и допълнителни бонуси;

Ако вярваш, че ще се впишеш добре в нашия екип, искаме да се запознаем. Изпрати автобиографията си с актуална снимка. Ако нямаш опит но мислиш че тази работа е за теб пак изпрати автобиографията си.

Изпратените от теб данни ще бъдат разглеждани и съхранявани при стриктна конфиденциалност в съответствие с изискванията на ЗЗЛД. Ще се свържем само с кандидатите, одобрени по документи.

Очакваме Те!!!"
64,https://www.jobs.bg/job/6506068,,ЕЛЕКТРОТЕХНИК - поддръжка и диагностика кулокранове,София,None,None,23.09.2022,Работа по задание / Freelance,Непълно работно време,None,None,"Тера Еко Билд ЕООД търси да назначи Електротехник за почасова работа при аварий, поддръжка и диагностика.

ОСНОВНИ ОТГОВОРНОСТИ:
∙ Диагностика и отстраняване на аварии по кулокранове (проблеми възникнали по електрическото оборудване и апаратура в ел. таблото и ел.двигателите на кулокрановете - контактори, токоизправители, ограничители на ел.двигателите и други).
∙ Извършва първоначална диагностика и отстранява (ако е еъзможно) проблеми по ел. оборудването на кулокранове докато дойде основната група за техническа поддръжка. Подпомага нормалното функциониране на кулокранове с електрическо табло и ел.двигатели.
∙ Извършва всички видове ремонтни работи по електрическата инсталация в таблото на крановото оборудване.
∙ Дава указания на длъжностните лица за правилното ползване на кулокрановете.
∙ Отчита вложените по поддържането и ремонта резервни части и материали.
∙ Изпълнява и други конкретно възложени задачи, свързани с длъжността.
∙ Отговаря за качественото функциониране на електрическите мрежи и инсталации.


ИЗИСКВАНИЯ:
∙ Висше или средно техническо образование;
∙ Минимум 3 години ОПИТ в изграждането и поддръжката на електро инсталации;
∙ Свидетелство за Професионална квалификация е предимство.

КАКВО ПРЕДЛАГАМЕ:
• Възможности за обучение от по-опитни електротехници, които диагностицират и отстраняват аварии по кулокранове;
• Почасова работа - само когато има авария или нужда от диагностика/преглед;
• Заплащане от 20-25 лева/час, плюс бонуси според задачата/аварията
• Дългосрочна заетост;
• Допълнителни социални и финансови придобивки; Бонуси
• Работа в екип от мотивирани професионалисти.


Ако проявявате интерес моля кандидатствайте с автобиография и актуална снимка.
Ще се свържем само с одобрените за интервю кандидати.
Всички кандидатури ще бъдат разглеждани при пълна конфиденциалност."
65,https://www.jobs.bg/job/6505500,,Техник Поддръжка на сгради и съоръжения,Варна,None,None,21.09.2022,Работа по задание / Freelance,"Пълно работно време,Непълно работно време",None,None,"Фирмата търси да назначи към мобилната си група техници за цялостна поддръжка на сгради и съоръжения.

Работните изисквания са да следи за правилното функциониране на сградата и нейните системи и инсталации. Нужни са знания и умения по техническа поддръжка, организиране и изпълнение на планови и аварийни ремонти.

Ние предлагаме :
- Непълно работно време
- Приятна работна среда
- Фирмено обучение
- Работно облекло
- Парични премии за съвестно и адекватно изпълнение на възложените задачи
- Трудов договор

Изискванията ни към кандидатите са:

- Средно или Висше образование с техническа специалност
- ОВК и (или) Специалност по поддържане на хладилни камери
- Желание за работа в динамична среда
- шофьорска книжка кат.В
- Личен автомобил (опционално)

Отговорности на длъжността
1. Носи отговорност за повереното му имущество - техника, инструменти и
материали;
2. Носи отговорност при установени липси на резервни части и материали,
поверени му във връзка с работата;
3. Носи отговорност при некачествено извършен ремонт или профилактика
на: 1. Парната инсталация, 2. на електрическите мрежи, машини и
съоръжения.
4. Работникът е длъжен да спазва утвърдените в предприятието правила за
здравословни и безопасни условия на труд и правилата за противопожарна
безопасност;
6. При изпълнение на своите задължения работникът е длъжен да не
разпространява информация от личен характер, която би могла да накърни
личното достойнство на ръководител, магистрат или служител. Длъжен е
да не разпространява сведения, факти и информация, станала му известна
при и по повод на изпълнение на задълженията си.


Моля кандидатите, които проявяват интерес към работната позиция да изпращат своите CV-та. Ще се свържем с одобрените кандидати."
66,https://www.jobs.bg/job/6502522,,Продавач - онлайн магазин,Пловдив,None,None,20.09.2022,Постоянна работа,Пълно работно време,Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"Фирма ""Гаффар"" ЕООД търси да назначи Продавач за онлайн магазин на постоянен трудов договор.
Водеща търговска фирма ""Гаффар"" ЕООД занимаваща се с търговия на дрехи и обувки търси да назначи Продавач-консултант/ка за онлайн магазин като местоработата се намира в гр.Пловдив Асеновградско шосе
Отлично заплащане, премии и осигуровки.
Работно време понеделник петък от 09:00 - 17:00
събота по предварително направен график от 09:00 - 14:00.
Трудов договор
Изисквания : работа в екип, добри комуникативни умения, позитивно мислене и добро отношение към клиента и колегите, работа със сайтове и социални мрежи, поддържане на актуална информация относно артикулите, промотиране и следене."
67,https://www.jobs.bg/job/6502268,,Системен администратор,Варна,None,None,20.09.2022,Работа по задание / Freelance,"Пълно работно време,Непълно работно време",None,None,"Първата международна кибер школа по програмиране за деца от 6 до 14г. търси системен администратор.

ЗАДЪЛЖЕНИЯ И ОТГОВОРНОСТИ:
• Поддържа сървърите и мрежовата инфраструктура
• Следи за правилното функциониране и защита на системите
• Отстранява възникнали проблеми
• Обучава и помага на екипа в работата с IT-системи и услуги
• Внедрява нови технологии и добри практики в информационните и мрежови технологии
• Изготвя и управлява проекти по внедряване на услуги и технологии.

ИЗИСКВАНИЯ:
• Отлично познаване на Windows операционни системи и услуги ( Active Directory, RDP, IIS, File and Storage Services и др. )
• Отлично познаване на Linux операционни системи и услуги ( Samba, Apache, Zimbra, Postfix и др. )
• Познания по СУБД – Microsoft SQL Server, MySQL
• Отлични познания в областта на компютърните мрежи, мрежовите протоколи, защита на компютърните мрежи, свързване и маршрутизация между мрежи ( TCP/IP, DNS, DHCP, BGP и др. )
• Инсталиране, конфигуриране и мониторинг на мрежовото оборудване и сървърни системи
• Предимство – познания и опит в софтуерното инженерство – WEB технологии ( html, php, css, JavaScript, ASP.NET )
• Работен английски език

ЛИЧНОСТНИ УМЕНИЯ:
-Изявен интерес към новостите в сферата на информационните технологии;
-Желание за внедряване и прилагане на новостите и добрите практики в информационните технологии;
-Умения в управлението на проекти
-да дефинира ясно целите и задачите;
-комуникация с доставчици на продукти и услуги;
-подбор на най-подходящите технологично и финансово изгодни решения;
-Комуникативност и умение за работа в екип.

Очакваме Вашите кандидатури!"
68,https://www.jobs.bg/job/6498719,,СТАЖАНТ Маркетинг асистент,None,None,None,19.09.2022,Стаж,"Пълно работно време,Непълно работно време",Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"Fame Management - най-голямата агенция за инфлуенсъри и дигитален маркетинг търси амбицирани стажанти да се включат в нашия разширяващ се marketing & sales екип.



Задължения:
- Административна дейност (събиране на база данни; изпращане, отговаряне и следене на комуникация по всички канали - мейл, социални мрежи; други административни дейности)
- Проучвания (всякакъв тип проучване нужни за извършване на задания)
- Маркетинг (участие и изработване на маркетингови стратегии; изготвяне на концепции; анализ на кампании и други)
- Всякакви други допълнителни задачи предадени от маркетинг мениджъра
- Дневни и месечни таргети
- Отчет на края на всеки работен ден
- Работно време: Понеделник - Петък 10:00 часа - 16:00 часа (6 часов работен ден за периода на стажа)

ПРЕДИМСТВА:
- опит за работа с Excel, Word
- опит за работа с програма за графичен дизайн
- опит за работа с програма за видео обработка


ВАЖНО: За всички задачи ще бъде извършено предварително обучение или ще бъде извършено такова в процеса на работа.

Търсим хора с малко или никакъв опит, но са силно мотивирани да научат тънкостите на sales & marketing стъпка по стъпка.

Предлагаме:
- Бързо професионално развитие с голям потенциал
- Дистанционна работа
- Работа в една от най-младите и най-бързо развиващи се агенции за дигитален маркетинг
- 250лв месечно заплащане за лични разноски (за периода на стажа)

Стъпки на развитие:
1 месец: неплатен тестови месец
2 - 4 месец: 250лв + атрактивна бонусна система (за периода на стажа)

След този период ще бъдете оценени и ще ви бъде предложена позиция на постоянен трудов договор и заплащане според резултатите от стажа."
69,https://www.jobs.bg/job/6498491,,Консултант недвижими имоти,Сухиндол,None,None,19.09.2022,Постоянна работа,"Пълно работно време,Непълно работно време",Подходяща и за студенти,Подходяща и за кандидати с малък или без опит,"Консултант недвижими имоти
Ние сме АДРЕС – най-голямата агенция за недвижими имоти в страната, носител на признанието за най-силна марка в областта на недвижимите имоти във всичките 6 поредни издания на SUPERBRANDS за България.

Ние не спираме да се развиваме и да увеличаваме екипите си в цялата страна.
Ти можеш да бъдеш нашият нов КОНСУЛТАНТ НЕДВИЖИМИ ИМОТИ, ако:
* имаш търговски нюх и хъс;
* създаваш лесно първи контакт;
* работиш с МS Office пакет;
* ползваш социалните мрежи;
* амбициозен и отговорен човек си;
* работата и общуването с хора ти носи удоволствие.

НИЕ ТИ ПРЕДЛАГАМЕ:
* Незабравими преживявания;
* Професия за цял живот;
* Признание и награди;
* Иновативни методи и технологии;
* Уникална база с данни на имоти;
* Професионално обучение;
* Work-life balance.

НИЕ СМЕ КОМПАНИЯ НА ТРИ ПОКОЛЕНИЯ С НАД 29-ГОДИШНА ИСТОРИЯ.
АДРЕС съчетава зрелостта и опита на нашите родители и иновативното мислене и енергия на техните деца. Ела в отбора на най-добрите! Изпрати ни твоето CV сега!

Първоначалният подбор ще се извърши по документи, ще се свържем с одобрените кандидати.
Гарантираме пълна конфиденциалност на Вашата кандидатура.
Предоставените данни са лични и попадат под специална защита по смисъла на ЗЗЛД."
